,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
153,0.11000000000000003,5,4,68,1,45.22222222222222,2
154,0.11500000000000003,5,1,69,0,6.777777777777778,0
155,0.11500000000000003,5,1,69,1,13.222222222222221,1
156,0.11500000000000003,5,2,70,0,8.0,0
157,0.11500000000000003,5,2,70,1,10.555555555555555,0
158,0.11500000000000003,5,4,71,0,25.22222222222222,1
159,0.11500000000000003,5,4,71,1,37.333333333333336,2
160,0.12000000000000004,5,1,72,0,2.2222222222222223,0
161,0.12000000000000004,5,1,72,1,5.666666666666667,0
162,0.12000000000000004,5,2,73,0,9.777777777777779,0
163,0.12000000000000004,5,2,73,1,4.555555555555555,0
164,0.12000000000000004,5,4,74,0,27.11111111111111,1
165,0.12000000000000004,5,4,74,1,41.55555555555556,0
166,0.12500000000000003,5,1,75,0,23.444444444444443,0
167,0.12500000000000003,5,1,75,1,17.666666666666668,1
168,0.12500000000000003,5,2,76,0,32.44444444444444,0
169,0.12500000000000003,5,2,76,1,28.11111111111111,2
170,0.12500000000000003,5,4,77,0,37.77777777777778,3
171,0.12500000000000003,5,4,77,1,35.44444444444444,1
172,0.13000000000000003,5,1,78,0,6.111111111111111,0
173,0.13000000000000003,5,1,78,1,14.11111111111111,0
174,0.13000000000000003,5,2,79,0,19.88888888888889,0
175,0.13000000000000003,5,2,79,1,20.88888888888889,0
176,0.13000000000000003,5,4,80,0,46.666666666666664,1
177,0.13000000000000003,5,4,80,1,27.666666666666668,1
178,0.13500000000000004,5,1,81,0,9.88888888888889,0
179,0.13500000000000004,5,1,81,1,16.11111111111111,1
180,0.13500000000000004,5,2,82,0,37.666666666666664,3
181,0.13500000000000004,5,2,82,1,27.11111111111111,2
182,0.13500000000000004,5,4,83,0,29.333333333333332,0
183,0.13500000000000004,5,4,83,1,7.0,0
184,0.14000000000000004,5,1,84,0,24.0,2
185,0.14000000000000004,5,1,84,1,4.0,0
186,0.14000000000000004,5,2,85,0,9.444444444444445,0
187,0.14000000000000004,5,2,85,1,35.666666666666664,0
188,0.14000000000000004,5,4,86,0,42.44444444444444,3
189,0.14000000000000004,5,4,86,1,25.555555555555557,1
190,0.14500000000000005,5,1,87,0,3.7777777777777777,0
191,0.14500000000000005,5,1,87,1,18.77777777777778,1
192,0.14500000000000005,5,2,88,0,4.555555555555555,0
193,0.14500000000000005,5,2,88,1,8.777777777777779,0
194,0.14500000000000005,5,4,89,0,64.88888888888889,5
195,0.14500000000000005,5,4,89,1,30.666666666666668,0
196,0.15000000000000005,5,1,90,0,16.555555555555557,0
197,0.15000000000000005,5,1,90,1,5.777777777777778,0
198,0.15000000000000005,5,2,91,0,54.77777777777778,4
199,0.15000000000000005,5,2,91,1,13.11111111111111,0
200,0.15000000000000005,5,4,92,0,18.333333333333332,0
201,0.15000000000000005,5,4,92,1,71.22222222222223,4
202,0.15500000000000005,5,1,93,0,7.444444444444445,0
203,0.15500000000000005,5,1,93,1,4.777777777777778,0
204,0.15500000000000005,5,2,94,0,72.22222222222223,4
205,0.15500000000000005,5,2,94,1,21.555555555555557,0
206,0.15500000000000005,5,4,95,0,28.77777777777778,0
207,0.15500000000000005,5,4,95,1,13.11111111111111,0
208,0.16000000000000006,5,1,96,0,3.7777777777777777,0
209,0.16000000000000006,5,1,96,1,2.7777777777777777,0
210,0.16000000000000006,5,2,97,0,37.666666666666664,3
211,0.16000000000000006,5,2,97,1,65.66666666666667,5
212,0.16000000000000006,5,4,98,0,21.555555555555557,0
213,0.16000000000000006,5,4,98,1,28.666666666666668,0
214,0.16500000000000006,5,1,99,0,11.88888888888889,0
215,0.16500000000000006,5,1,99,1,4.666666666666667,0
216,0.16500000000000006,5,2,100,0,13.0,0
217,0.16500000000000006,5,2,100,1,15.444444444444445,0
218,0.16500000000000006,5,4,101,0,39.22222222222222,0
219,0.16500000000000006,5,4,101,1,31.444444444444443,0
220,0.17000000000000007,5,1,102,0,20.88888888888889,1
221,0.17000000000000007,5,1,102,1,8.0,0
222,0.17000000000000007,5,2,103,0,47.666666666666664,4
223,0.17000000000000007,5,2,103,1,4.777777777777778,0
224,0.17000000000000007,5,4,104,0,22.666666666666668,1
225,0.17000000000000007,5,4,104,1,18.88888888888889,0
226,0.17500000000000007,5,1,105,0,15.88888888888889,1
227,0.17500000000000007,5,1,105,1,18.11111111111111,1
228,0.17500000000000007,5,2,106,0,20.666666666666668,0
229,0.17500000000000007,5,2,106,1,21.0,0
230,0.17500000000000007,5,4,107,0,17.88888888888889,1
231,0.17500000000000007,5,4,107,1,40.55555555555556,1
232,0.18000000000000008,5,1,108,0,4.0,0
233,0.18000000000000008,5,1,108,1,8.222222222222221,0
234,0.18000000000000008,5,2,109,0,25.11111111111111,2
235,0.18000000000000008,5,2,109,1,35.55555555555556,0
236,0.18000000000000008,5,4,110,0,44.77777777777778,3
237,0.18000000000000008,5,4,110,1,20.333333333333332,1
238,0.18500000000000008,5,1,111,0,1.8888888888888888,0
239,0.18500000000000008,5,1,111,1,10.555555555555555,0
240,0.18500000000000008,5,2,112,0,42.666666666666664,1
241,0.18500000000000008,5,2,112,1,16.0,0
242,0.18500000000000008,5,4,113,0,13.222222222222221,0
243,0.18500000000000008,5,4,113,1,36.22222222222222,1
244,0.19000000000000009,5,1,114,0,3.4444444444444446,0
245,0.19000000000000009,5,1,114,1,15.777777777777779,1
246,0.19000000000000009,5,2,115,0,29.11111111111111,1
247,0.19000000000000009,5,2,115,1,59.888888888888886,2
248,0.19000000000000009,5,4,116,0,8.333333333333334,0
249,0.19000000000000009,5,4,116,1,51.666666666666664,4
250,0.1950000000000001,5,1,117,0,2.6666666666666665,0
251,0.1950000000000001,5,1,117,1,14.333333333333334,1
252,0.1950000000000001,5,2,118,0,16.666666666666668,0
253,0.1950000000000001,5,2,118,1,16.88888888888889,0
254,0.1950000000000001,5,4,119,0,57.888888888888886,4
255,0.1950000000000001,5,4,119,1,39.666666666666664,2
256,0.2000000000000001,5,1,120,0,8.11111111111111,0
257,0.2000000000000001,5,1,120,1,13.555555555555555,0
258,0.2000000000000001,5,2,121,0,7.222222222222222,0
259,0.2000000000000001,5,2,121,1,15.444444444444445,0
260,0.2000000000000001,5,4,122,0,17.333333333333332,0
261,0.2000000000000001,5,4,122,1,17.333333333333332,1
262,0.2050000000000001,5,1,123,0,1.8888888888888888,0
263,0.2050000000000001,5,1,123,1,17.555555555555557,1
264,0.2050000000000001,5,2,124,0,15.0,1
265,0.2050000000000001,5,2,124,1,29.0,1
266,0.2050000000000001,5,4,125,0,37.55555555555556,1
267,0.2050000000000001,5,4,125,1,35.0,0
268,0.2100000000000001,5,1,126,0,4.444444444444445,0
269,0.2100000000000001,5,1,126,1,10.666666666666666,0
270,0.2100000000000001,5,2,127,0,26.333333333333332,0
271,0.2100000000000001,5,2,127,1,17.88888888888889,0
272,0.2100000000000001,5,4,128,0,36.44444444444444,0
273,0.2100000000000001,5,4,128,1,35.22222222222222,2
274,0.2150000000000001,5,1,129,0,16.555555555555557,1
275,0.2150000000000001,5,1,129,1,5.333333333333333,0
276,0.2150000000000001,5,2,130,0,16.444444444444443,0
277,0.2150000000000001,5,2,130,1,22.88888888888889,0
278,0.2150000000000001,5,4,131,0,92.44444444444444,4
279,0.2150000000000001,5,4,131,1,35.55555555555556,2
280,0.2200000000000001,5,1,132,0,4.666666666666667,0
281,0.2200000000000001,5,1,132,1,2.111111111111111,0
282,0.2200000000000001,5,2,133,0,20.333333333333332,0
283,0.2200000000000001,5,2,133,1,8.222222222222221,0
284,0.2200000000000001,5,4,134,0,26.666666666666668,0
285,0.2200000000000001,5,4,134,1,29.11111111111111,0
286,0.22500000000000012,5,1,135,0,11.777777777777779,0
287,0.22500000000000012,5,1,135,1,2.5555555555555554,0
288,0.22500000000000012,5,2,136,0,28.555555555555557,2
289,0.22500000000000012,5,2,136,1,11.88888888888889,0
290,0.22500000000000012,5,4,137,0,45.55555555555556,2
291,0.22500000000000012,5,4,137,1,30.77777777777778,2
292,0.23000000000000012,5,1,138,0,15.222222222222221,1
293,0.23000000000000012,5,1,138,1,3.6666666666666665,0
294,0.23000000000000012,5,2,139,0,21.77777777777778,1
295,0.23000000000000012,5,2,139,1,9.666666666666666,0
296,0.23000000000000012,5,4,140,0,47.22222222222222,0
297,0.23000000000000012,5,4,140,1,12.222222222222221,0
298,0.23500000000000013,5,1,141,0,13.666666666666666,1
299,0.23500000000000013,5,1,141,1,3.5555555555555554,0
300,0.23500000000000013,5,2,142,0,4.777777777777778,0
301,0.23500000000000013,5,2,142,1,26.11111111111111,2
302,0.23500000000000013,5,4,143,0,57.888888888888886,0
303,0.23500000000000013,5,4,143,1,35.333333333333336,0
304,0.24000000000000013,5,1,144,0,12.777777777777779,1
305,0.24000000000000013,5,1,144,1,3.111111111111111,0
306,0.24000000000000013,5,2,145,0,45.55555555555556,3
307,0.24000000000000013,5,2,145,1,46.666666666666664,1
308,0.24000000000000013,5,4,146,0,97.88888888888889,7
309,0.24000000000000013,5,4,146,1,38.44444444444444,2
310,0.24500000000000013,5,1,147,0,12.333333333333334,0
311,0.24500000000000013,5,1,147,1,29.555555555555557,2
312,0.24500000000000013,5,2,148,0,3.3333333333333335,0
313,0.24500000000000013,5,2,148,1,6.222222222222222,0
314,0.24500000000000013,5,4,149,0,44.44444444444444,1
315,0.24500000000000013,5,4,149,1,100.0,9
316,0.2500000000000001,5,1,150,0,15.222222222222221,1
317,0.2500000000000001,5,1,150,1,4.333333333333333,0
318,0.2500000000000001,5,2,151,0,21.0,1
319,0.2500000000000001,5,2,151,1,6.777777777777778,0
320,0.2500000000000001,5,4,152,0,36.77777777777778,2
321,0.2500000000000001,5,4,152,1,50.22222222222222,2
322,0.2550000000000001,5,1,153,0,4.777777777777778,0
323,0.2550000000000001,5,1,153,1,9.333333333333334,0
324,0.2550000000000001,5,2,154,0,6.444444444444445,0
325,0.2550000000000001,5,2,154,1,38.888888888888886,0
326,0.2550000000000001,5,4,155,0,14.11111111111111,0
327,0.2550000000000001,5,4,155,1,21.333333333333332,0
328,0.2600000000000001,5,1,156,0,13.222222222222221,0
329,0.2600000000000001,5,1,156,1,4.333333333333333,0
330,0.2600000000000001,5,2,157,0,23.0,0
331,0.2600000000000001,5,2,157,1,8.333333333333334,0
332,0.2600000000000001,5,4,158,0,100.0,9
333,0.2600000000000001,5,4,158,1,69.55555555555556,2
334,0.2650000000000001,5,1,159,0,14.666666666666666,1
335,0.2650000000000001,5,1,159,1,6.777777777777778,0
336,0.2650000000000001,5,2,160,0,15.666666666666666,1
337,0.2650000000000001,5,2,160,1,37.0,1
338,0.2650000000000001,5,4,161,0,49.666666666666664,3
339,0.2650000000000001,5,4,161,1,18.88888888888889,0
340,0.27000000000000013,5,1,162,0,10.666666666666666,0
341,0.27000000000000013,5,1,162,1,2.3333333333333335,0
342,0.27000000000000013,5,2,163,0,21.77777777777778,1
343,0.27000000000000013,5,2,163,1,29.444444444444443,2
344,0.27000000000000013,5,4,164,0,17.88888888888889,0
345,0.27000000000000013,5,4,164,1,8.666666666666666,0
346,0.27500000000000013,5,1,165,0,14.555555555555555,1
347,0.27500000000000013,5,1,165,1,16.555555555555557,0
348,0.27500000000000013,5,2,166,0,4.666666666666667,0
349,0.27500000000000013,5,2,166,1,14.444444444444445,0
350,0.27500000000000013,5,4,167,0,27.444444444444443,2
351,0.27500000000000013,5,4,167,1,30.0,0
352,0.28000000000000014,5,1,168,0,3.5555555555555554,0
353,0.28000000000000014,5,1,168,1,1.7777777777777777,0
354,0.28000000000000014,5,2,169,0,27.444444444444443,2
355,0.28000000000000014,5,2,169,1,32.111111111111114,1
356,0.28000000000000014,5,4,170,0,15.333333333333334,1
357,0.28000000000000014,5,4,170,1,38.0,3
358,0.28500000000000014,5,1,171,0,14.0,1
359,0.28500000000000014,5,1,171,1,20.555555555555557,1
360,0.28500000000000014,5,2,172,0,27.666666666666668,1
361,0.28500000000000014,5,2,172,1,26.333333333333332,2
362,0.28500000000000014,5,4,173,0,37.55555555555556,0
363,0.28500000000000014,5,4,173,1,100.0,9
364,0.29000000000000015,5,1,174,0,6.666666666666667,0
365,0.29000000000000015,5,1,174,1,7.111111111111111,0
366,0.29000000000000015,5,2,175,0,10.222222222222221,0
367,0.29000000000000015,5,2,175,1,14.555555555555555,1
368,0.29000000000000015,5,4,176,0,19.666666666666668,1
369,0.29000000000000015,5,4,176,1,6.0,0
370,0.29500000000000015,5,1,177,0,5.555555555555555,0
371,0.29500000000000015,5,1,177,1,28.666666666666668,2
372,0.29500000000000015,5,2,178,0,16.555555555555557,1
373,0.29500000000000015,5,2,178,1,2.7777777777777777,0
374,0.29500000000000015,5,4,179,0,76.66666666666667,3
375,0.29500000000000015,5,4,179,1,18.88888888888889,1
376,0.30000000000000016,5,1,180,0,4.333333333333333,0
377,0.30000000000000016,5,1,180,1,4.777777777777778,0
378,0.30000000000000016,5,2,181,0,13.777777777777779,0
379,0.30000000000000016,5,2,181,1,10.11111111111111,0
380,0.30000000000000016,5,4,182,0,60.44444444444444,0
381,0.30000000000000016,5,4,182,1,9.444444444444445,0
382,0.31000000000000016,5,1,183,0,5.555555555555555,0
383,0.31000000000000016,5,1,183,1,37.111111111111114,0
384,0.31000000000000016,5,2,184,0,4.444444444444445,0
385,0.31000000000000016,5,2,184,1,3.5555555555555554,0
386,0.31000000000000016,5,4,185,0,9.777777777777779,0
387,0.31000000000000016,5,4,185,1,14.0,0
388,0.3200000000000002,5,1,186,0,13.777777777777779,1
389,0.3200000000000002,5,1,186,1,3.3333333333333335,0
390,0.3200000000000002,5,2,187,0,20.444444444444443,1
391,0.3200000000000002,5,2,187,1,26.88888888888889,0
392,0.3200000000000002,5,4,188,0,8.666666666666666,0
393,0.3200000000000002,5,4,188,1,40.888888888888886,3
394,0.3300000000000002,5,1,189,0,27.11111111111111,2
395,0.3300000000000002,5,1,189,1,24.22222222222222,2
396,0.3300000000000002,5,2,190,0,26.0,2
397,0.3300000000000002,5,2,190,1,37.333333333333336,3
398,0.3300000000000002,5,4,191,0,25.0,0
399,0.3300000000000002,5,4,191,1,37.0,3
400,0.3400000000000002,5,1,192,0,3.5555555555555554,0
401,0.3400000000000002,5,1,192,1,14.444444444444445,0
402,0.3400000000000002,5,2,193,0,17.555555555555557,0
403,0.3400000000000002,5,2,193,1,17.555555555555557,0
404,0.3400000000000002,5,4,194,0,16.333333333333332,0
405,0.3400000000000002,5,4,194,1,28.77777777777778,1
406,0.3500000000000002,5,1,195,0,15.88888888888889,1
407,0.3500000000000002,5,1,195,1,24.0,1
408,0.3500000000000002,5,2,196,0,6.777777777777778,0
409,0.3500000000000002,5,2,196,1,4.555555555555555,0
410,0.3500000000000002,5,4,197,0,71.33333333333333,0
411,0.3500000000000002,5,4,197,1,34.111111111111114,1
412,0.3600000000000002,5,1,198,0,20.444444444444443,0
413,0.3600000000000002,5,1,198,1,14.11111111111111,1
414,0.3600000000000002,5,2,199,0,5.0,0
415,0.3600000000000002,5,2,199,1,12.333333333333334,0
416,0.3600000000000002,5,4,200,0,22.22222222222222,1
417,0.3600000000000002,5,4,200,1,44.888888888888886,1
418,0.3700000000000002,5,1,201,0,2.5555555555555554,0
419,0.3700000000000002,5,1,201,1,8.11111111111111,0
420,0.3700000000000002,5,2,202,0,36.55555555555556,3
421,0.3700000000000002,5,2,202,1,25.444444444444443,1
422,0.3700000000000002,5,4,203,0,71.55555555555556,1
423,0.3700000000000002,5,4,203,1,39.0,1
424,0.3800000000000002,5,1,204,0,11.666666666666666,0
425,0.3800000000000002,5,1,204,1,10.0,0
426,0.3800000000000002,5,2,205,0,3.0,0
427,0.3800000000000002,5,2,205,1,19.555555555555557,0
428,0.3800000000000002,5,4,206,0,25.77777777777778,0
429,0.3800000000000002,5,4,206,1,19.0,0
430,0.39000000000000024,5,1,207,0,16.333333333333332,1
431,0.39000000000000024,5,1,207,1,16.11111111111111,1
432,0.39000000000000024,5,2,208,0,15.222222222222221,0
433,0.39000000000000024,5,2,208,1,23.11111111111111,1
434,0.39000000000000024,5,4,209,0,28.0,1
435,0.39000000000000024,5,4,209,1,39.0,2
436,0.40000000000000024,5,1,210,0,14.444444444444445,1
437,0.40000000000000024,5,1,210,1,11.333333333333334,0
438,0.40000000000000024,5,2,211,0,28.22222222222222,1
439,0.40000000000000024,5,2,211,1,23.11111111111111,0
440,0.40000000000000024,5,4,212,0,29.88888888888889,1
441,0.40000000000000024,5,4,212,1,67.77777777777777,6
442,0.41000000000000025,5,1,213,0,6.888888888888889,0
443,0.41000000000000025,5,1,213,1,4.555555555555555,0
444,0.41000000000000025,5,2,214,0,40.22222222222222,3
445,0.41000000000000025,5,2,214,1,9.88888888888889,0
446,0.41000000000000025,5,4,215,0,18.88888888888889,0
447,0.41000000000000025,5,4,215,1,79.77777777777777,6
448,0.42000000000000026,5,1,216,0,10.88888888888889,0
449,0.42000000000000026,5,1,216,1,13.444444444444445,1
450,0.42000000000000026,5,2,217,0,6.888888888888889,0
451,0.42000000000000026,5,2,217,1,24.77777777777778,1
452,0.42000000000000026,5,4,218,0,52.666666666666664,0
453,0.42000000000000026,5,4,218,1,57.55555555555556,3
454,0.43000000000000027,5,1,219,0,12.444444444444445,0
455,0.43000000000000027,5,1,219,1,22.77777777777778,1
456,0.43000000000000027,5,2,220,0,8.11111111111111,0
457,0.43000000000000027,5,2,220,1,15.11111111111111,0
458,0.43000000000000027,5,4,221,0,38.888888888888886,0
459,0.43000000000000027,5,4,221,1,32.333333333333336,1
460,0.4400000000000003,5,1,222,0,5.0,0
461,0.4400000000000003,5,1,222,1,7.444444444444445,0
462,0.4400000000000003,5,2,223,0,4.333333333333333,0
463,0.4400000000000003,5,2,223,1,10.0,0
464,0.4400000000000003,5,4,224,0,69.77777777777777,4
465,0.4400000000000003,5,4,224,1,27.444444444444443,0
466,0.4500000000000003,5,1,225,0,3.2222222222222223,0
467,0.4500000000000003,5,1,225,1,31.11111111111111,2
468,0.4500000000000003,5,2,226,0,5.444444444444445,0
469,0.4500000000000003,5,2,226,1,47.55555555555556,1
470,0.4500000000000003,5,4,227,0,27.666666666666668,0
471,0.4500000000000003,5,4,227,1,26.333333333333332,0
472,0.4600000000000003,5,1,228,0,14.333333333333334,1
473,0.4600000000000003,5,1,228,1,19.11111111111111,1
474,0.4600000000000003,5,2,229,0,14.333333333333334,0
475,0.4600000000000003,5,2,229,1,18.22222222222222,1
476,0.4600000000000003,5,4,230,0,100.0,9
477,0.4600000000000003,5,4,230,1,6.222222222222222,0
478,0.4700000000000003,5,1,231,0,7.555555555555555,0
479,0.4700000000000003,5,1,231,1,5.888888888888889,0
480,0.4700000000000003,5,2,232,0,36.55555555555556,1
481,0.4700000000000003,5,2,232,1,38.77777777777778,3
482,0.4700000000000003,5,4,233,0,45.77777777777778,3
483,0.4700000000000003,5,4,233,1,15.555555555555555,0
484,0.4800000000000003,5,1,234,0,28.11111111111111,2
485,0.4800000000000003,5,1,234,1,4.111111111111111,0
486,0.4800000000000003,5,2,235,0,6.222222222222222,0
487,0.4800000000000003,5,2,235,1,16.0,0
488,0.4800000000000003,5,4,236,0,29.555555555555557,1
489,0.4800000000000003,5,4,236,1,16.11111111111111,0
490,0.4900000000000003,5,1,237,0,13.222222222222221,1
491,0.4900000000000003,5,1,237,1,9.555555555555555,0
492,0.4900000000000003,5,2,238,0,9.11111111111111,0
493,0.4900000000000003,5,2,238,1,4.888888888888889,0
494,0.4900000000000003,5,4,239,0,28.666666666666668,0
495,0.4900000000000003,5,4,239,1,28.444444444444443,2
496,0.5000000000000003,5,1,240,0,31.333333333333332,2
497,0.5000000000000003,5,1,240,1,17.666666666666668,1
498,0.5000000000000003,5,2,241,0,28.77777777777778,1
499,0.5000000000000003,5,2,241,1,3.4444444444444446,0
500,0.5000000000000003,5,4,242,0,100.0,9
